split,file,classes,reasons,recommendation,width,height,brightness_mean,contrast_std,blur_laplacian_var
train,data_output\yolo_roboflow_only\images\train\kiwi087_jpg.rf.0fa3ae2b74d968f37596b41d6fb83e16.jpg,Kiwi,low_resolution,review_delete_or_replace,183,276,160.88,55.05,1392.98
train,data_output\yolo_roboflow_only\images\train\kiwi088_jpg.rf.741aca69ba1cb0f0d445edb2f30cf510.jpg,Kiwi,low_resolution,review_delete_or_replace,284,178,117.32,71.56,4317.93
train,data_output\yolo_roboflow_only\images\train\kiwi090_jpg.rf.f8d53a4a30de384a40bb8633a6b7697b.jpg,Kiwi,low_resolution,review_delete_or_replace,269,187,79.09,66.75,1712.12
train,data_output\yolo_roboflow_only\images\train\kiwi095_jpg.rf.f9245c2880e4e95940037cbff127e41f.jpg,Kiwi,low_resolution,review_delete_or_replace,275,183,132.73,57.92,1171.56
train,data_output\yolo_roboflow_only\images\train\kiwi096_jpg.rf.914eea65bb713e3f210e09aa7b4c1a02.jpg,Kiwi,low_resolution,review_delete_or_replace,275,183,110.24,36.77,2080.84
train,data_output\yolo_roboflow_only\images\train\kiwi097_jpg.rf.ef23bd17ed4f56bcf05da05f965ff7c6.jpg,Kiwi,low_resolution,review_delete_or_replace,304,166,215.39,42.21,1627.70
train,data_output\yolo_roboflow_only\images\train\kiwi098_jpg.rf.ba76955c427859d58c95ec28655151be.jpg,Kiwi,low_resolution,review_delete_or_replace,229,220,158.80,58.23,1911.47
train,data_output\yolo_roboflow_only\images\train\kiwi100_jpg.rf.60750ab08618af1ed4a58aeaee7a6d86.jpg,Kiwi,low_resolution,review_delete_or_replace,266,190,132.22,41.99,1241.04
train,data_output\yolo_roboflow_only\images\train\kiwi101_jpg.rf.620d7bab06b147f4f878e5274049deb7.jpg,Kiwi,low_resolution,review_delete_or_replace,262,193,141.00,47.30,1275.01
train,data_output\yolo_roboflow_only\images\train\kiwi102_jpg.rf.51f0eaaf720cfad32e2c8407f22be320.jpg,Kiwi,low_resolution,review_delete_or_replace,275,183,185.94,61.51,412.77
train,data_output\yolo_roboflow_only\images\train\kiwi103_jpg.rf.596cf353df0efc2bb0991457c21f0965.jpg,Kiwi,low_resolution,review_delete_or_replace,277,182,115.64,67.52,1027.37
train,data_output\yolo_roboflow_only\images\train\kiwi113_jpg.rf.983f3f0108d61a9898751829b8ab8d5a.jpg,Kiwi,low_resolution,review_delete_or_replace,275,183,85.42,45.42,429.48
train,data_output\yolo_roboflow_only\images\train\kiwi115_jpg.rf.dcaca0a59a7811eee7ff70c0cd209e5e.jpg,Kiwi,low_resolution,review_delete_or_replace,259,194,180.17,52.93,1301.55
train,data_output\yolo_roboflow_only\images\train\kiwi117_jpg.rf.9896ce64af0a119b6a42517740fedd96.jpg,Kiwi,low_resolution,review_delete_or_replace,300,168,174.56,45.31,943.93
train,data_output\yolo_roboflow_only\images\train\kiwi118_jpg.rf.ef71cc55f934f502550855bc5466a819.jpg,Kiwi,low_resolution,review_delete_or_replace,276,182,113.79,58.89,14838.97
train,data_output\yolo_roboflow_only\images\train\kiwi120_jpg.rf.dccc7dfde93529cdb03eb1213b6cfc45.jpg,Kiwi,low_resolution,review_delete_or_replace,275,183,160.77,50.78,299.90
train,data_output\yolo_roboflow_only\images\train\kiwi125_jpg.rf.1564c9c8bc1ab82c754d1884c5ddcbbc.jpg,Kiwi,too_bright,review_delete_or_replace,225,225,222.78,48.39,1473.76
train,data_output\yolo_roboflow_only\images\train\kiwi127_jpg.rf.eceeb3cb737c87b388a7619df9a7ec03.jpg,Kiwi,low_resolution,review_delete_or_replace,260,194,116.12,47.16,337.55
train,data_output\yolo_roboflow_only\images\train\kiwi128_jpg.rf.4666ab8c8a65c0abbce91b54c45bb776.jpg,Kiwi,low_resolution,review_delete_or_replace,259,194,107.13,76.63,3920.57
train,data_output\yolo_roboflow_only\images\train\kiwi129_jpg.rf.56a0acf3b1c761b687a64cd9cdff5c53.jpg,Kiwi,low_resolution,review_delete_or_replace,263,192,118.78,49.38,1121.90
train,data_output\yolo_roboflow_only\images\train\kiwi139_jpg.rf.d9ce840b436bd7b177c2bce1eb337e11.jpg,Kiwi,low_resolution,review_delete_or_replace,301,167,214.18,51.31,3212.00
train,data_output\yolo_roboflow_only\images\train\kiwi140_jpg.rf.bd8f12fd104596ef16ac7bc8c615718b.jpg,Kiwi,low_resolution,review_delete_or_replace,259,194,200.18,62.08,2382.76
train,data_output\yolo_roboflow_only\images\train\kiwi143_jpg.rf.968bd6e0c57383eca20395829aaa63e1.jpg,Kiwi,low_resolution,review_delete_or_replace,286,176,212.20,45.60,432.20
train,data_output\yolo_roboflow_only\images\train\kiwi145_jpg.rf.a8cfcf3689e42e67c1a8933bde66f5d1.jpg,Kiwi,low_resolution,review_delete_or_replace,240,210,212.87,60.37,756.17
train,data_output\yolo_roboflow_only\images\train\kiwi147_jpg.rf.887959999c1fbea5b5552dc33546bf87.jpg,Kiwi,low_resolution,review_delete_or_replace,276,183,120.86,39.91,324.84
train,data_output\yolo_roboflow_only\images\train\kiwi148_jpg.rf.3b18832c8a9e93b1c3e119dd7f16aca9.jpg,Kiwi,low_resolution,review_delete_or_replace,300,168,113.68,49.33,608.70
train,data_output\yolo_roboflow_only\images\train\kiwi149_jpg.rf.e664a8756d8bde97795a3d653fd13d9f.jpg,Kiwi,low_resolution,review_delete_or_replace,259,194,123.99,43.17,2027.59
train,data_output\yolo_roboflow_only\images\train\kiwi153_jpg.rf.138d85731f934a20f83ca1afd2043cce.jpg,Kiwi,low_resolution,review_delete_or_replace,300,168,107.77,62.69,1387.80
train,data_output\yolo_roboflow_only\images\train\kiwi156_jpg.rf.09064fd6fc246ae06f5aacbab53ec2b1.jpg,Kiwi,low_resolution,review_delete_or_replace,260,194,105.59,60.55,236.98
train,data_output\yolo_roboflow_only\images\train\kiwi157_jpg.rf.dd5284e121d7fedb31f787cabf1a843a.jpg,Kiwi,low_resolution,review_delete_or_replace,275,183,104.75,64.25,4559.05
train,data_output\yolo_roboflow_only\images\train\kiwi160_jpg.rf.a5f7382944fef145c78381dc096dcbd7.jpg,Kiwi,low_resolution,review_delete_or_replace,232,218,157.29,58.80,697.65
train,data_output\yolo_roboflow_only\images\train\kiwi162_jpg.rf.a53de868b36dc2eb3be218ac5cf88980.jpg,Kiwi,low_resolution,review_delete_or_replace,280,180,192.52,45.25,1172.13
train,data_output\yolo_roboflow_only\images\train\kiwi163_jpg.rf.bdd23c4452b472f4b9822d701b1a48b0.jpg,Kiwi,too_bright,review_delete_or_replace,225,225,231.86,39.94,911.92
train,data_output\yolo_roboflow_only\images\train\kiwi164_jpg.rf.28bc1a29ce3edf29f4f83cd58ea1ab8a.jpg,Kiwi,low_resolution,review_delete_or_replace,313,161,142.62,65.36,3316.28
train,data_output\yolo_roboflow_only\images\train\kiwi167_jpg.rf.80dad96d37e50b44be08b0c20a02e5f5.jpg,Kiwi,low_resolution,review_delete_or_replace,220,229,130.40,64.77,1233.42
train,data_output\yolo_roboflow_only\images\train\kiwi174_jpg.rf.d6d142e5dac5f0fc3281a922a553203a.jpg,Kiwi,low_resolution,review_delete_or_replace,216,233,112.58,48.04,609.27
train,data_output\yolo_roboflow_only\images\train\kiwi175_jpg.rf.7d6fbac7a0c3053c33bffd2c744bc195.jpg,Kiwi,low_resolution,review_delete_or_replace,284,177,207.18,60.66,1191.43
train,data_output\yolo_roboflow_only\images\train\kiwi176_jpg.rf.5fc85706af73b2d6daa014be1c31b7fc.jpg,Kiwi,low_resolution,review_delete_or_replace,275,183,152.89,51.57,608.14
train,data_output\yolo_roboflow_only\images\train\kiwi178_jpg.rf.49a526a13f9d719d76ed52003f893237.jpg,Kiwi,low_resolution,review_delete_or_replace,300,168,165.99,66.46,641.41
train,data_output\yolo_roboflow_only\images\train\kiwi179_png.rf.3e4c691113b24e5f720b42e731f74f1b.jpg,Kiwi,too_bright,review_delete_or_replace,225,225,222.19,47.77,416.66
train,data_output\yolo_roboflow_only\images\train\kiwi180_jpg.rf.48e83afcab870ae166901561f000a83d.jpg,Kiwi,low_resolution,review_delete_or_replace,275,183,140.46,45.18,649.88
train,data_output\yolo_roboflow_only\images\train\kiwi185_jpg.rf.33bdf09805e38f4046fe1de25657b724.jpg,Kiwi,low_resolution,review_delete_or_replace,275,183,117.76,58.44,1789.38
train,data_output\yolo_roboflow_only\images\train\kiwi187_jpg.rf.a781693c04d19343d3626e8ab2154f50.jpg,Kiwi,low_resolution,review_delete_or_replace,247,204,128.10,67.60,1739.26
train,data_output\yolo_roboflow_only\images\train\kiwi189_jpg.rf.c62867c2bccc0e676424c36a7992dcfb.jpg,Kiwi,low_resolution,review_delete_or_replace,194,259,138.61,52.94,1322.17
train,data_output\yolo_roboflow_only\images\train\kiwi190_jpg.rf.a1f1aa9fbfc88b3a8a4e326e71ae826d.jpg,Kiwi,low_resolution,review_delete_or_replace,240,160,192.13,56.39,703.51
train,data_output\yolo_roboflow_only\images\train\kiwi191_jpg.rf.fdda47b2bca9ff880ea190bb509e9ae5.jpg,Kiwi,low_resolution,review_delete_or_replace,300,168,102.18,46.80,1672.82
train,data_output\yolo_roboflow_only\images\train\kiwi198_jpg.rf.e2c250d252831cb715eccc5437e32fc8.jpg,Kiwi,low_resolution,review_delete_or_replace,188,269,168.63,50.74,1021.63
train,data_output\yolo_roboflow_only\images\train\Nasi-goreng-balita-by-Nanda-Sukesi_jpg.rf.297de3c3daf25e1271539538859d07a4.jpg,Nasi Goreng,possibly_blurry,review_delete_or_replace,720,960,141.43,30.58,26.33
train,data_output\yolo_roboflow_only\images\train\nasi-goreng-rp-1000-1_jpeg_jpg.rf.dd47ed55d6602d65a557c027fe582be9.jpg,Nasi Goreng|Telur Goreng,low_resolution,review_delete_or_replace,200,295,172.12,43.69,2042.98
train,data_output\yolo_roboflow_only\images\train\nasi-goreng-simpel-foto-resep-utama_jpg.rf.de08b3c9fef2053173d5900c615ff147.jpg,Nasi Goreng,possibly_blurry,review_delete_or_replace,751,532,158.70,30.58,40.35
train,data_output\yolo_roboflow_only\images\train\oseng_mie-117_jpg.rf.f80902323d9e86c939451dceefdb8469.jpg,Mie Goreng,possibly_blurry,review_delete_or_replace,800,600,81.63,35.42,37.71
train,data_output\yolo_roboflow_only\images\train\oseng_mie-132_jpg.rf.a156bc766bcb5227e94aab83d2e84ca5.jpg,Mie Goreng,possibly_blurry,review_delete_or_replace,800,600,77.29,42.35,48.94
train,data_output\yolo_roboflow_only\images\train\oseng_mie-134_jpg.rf.347c918f326a71341da19793f02a67fa.jpg,Mie Goreng,possibly_blurry,review_delete_or_replace,800,600,116.90,43.83,45.14
train,data_output\yolo_roboflow_only\images\train\photo-1471942942625-5900a2a3f6ef_jpg.rf.3bb42787168e7ccb7ceb9b9cb8399600.jpg,Kiwi,too_dark,review_delete_or_replace,500,750,18.60,48.59,311.47
train,data_output\yolo_roboflow_only\images\train\photo-3-1-_jpg.rf.002aaa82859cfd2ae8a2bcdd6dffdc1a.jpg,Telur Goreng,possibly_blurry,review_delete_or_replace,1200,630,161.83,41.78,36.59
train,data_output\yolo_roboflow_only\images\train\photo-3-_jpg.rf.2aa1bbf980e26dfc34c3ba333ad91a49.jpg,Telur Goreng,possibly_blurry|low_contrast,review_delete_or_replace,1200,630,154.44,14.86,17.27
train,data_output\yolo_roboflow_only\images\train\photo_11_2023-05-03_21-53-43_jpg.rf.2a5c44802e59c8ad0dbf5465d37662e7.jpg,Pisang,possibly_blurry,review_delete_or_replace,1280,960,168.79,23.08,7.78
train,data_output\yolo_roboflow_only\images\train\photo_12_2023-05-03_21-53-43_jpg.rf.bed8d45f891e547eedcb8f9a377c727d.jpg,Pisang,possibly_blurry,review_delete_or_replace,1280,960,168.02,23.68,8.72
train,data_output\yolo_roboflow_only\images\train\photo_13_2023-05-03_21-53-43_jpg.rf.fbec2bbfbad88a09ec1a600db480879b.jpg,Pisang,possibly_blurry,review_delete_or_replace,1280,960,168.04,23.79,8.82
train,data_output\yolo_roboflow_only\images\train\photo_14_2023-05-03_21-53-43_jpg.rf.e4893469f73b4d1de9e1d7426a577f3e.jpg,Pisang,possibly_blurry,review_delete_or_replace,1280,960,167.07,23.77,8.48
train,data_output\yolo_roboflow_only\images\train\photo_15_2023-05-03_21-53-43_jpg.rf.225bb6e03b58dd50b6c1ac0213c02b85.jpg,Pisang,possibly_blurry,review_delete_or_replace,1280,960,168.70,24.82,6.87
train,data_output\yolo_roboflow_only\images\train\photo_16_2023-05-03_21-53-43_jpg.rf.0791be4ec4b6838db143ce63fd043278.jpg,Pisang,possibly_blurry|low_contrast,review_delete_or_replace,1280,960,166.94,19.56,8.92
train,data_output\yolo_roboflow_only\images\train\photo_1_2023-05-03_21-51-45_jpg.rf.1907177a61430906d76bc458dec84aa9.jpg,Pisang,possibly_blurry|low_contrast,review_delete_or_replace,960,1280,166.49,19.64,7.29
train,data_output\yolo_roboflow_only\images\train\photo_1_2023-05-03_21-53-30_jpg.rf.5c6765f9923bdb7084a15136adde0d8d.jpg,Pisang,possibly_blurry,review_delete_or_replace,1280,960,168.86,30.76,6.50
train,data_output\yolo_roboflow_only\images\train\photo_1_2023-05-03_21-53-43_jpg.rf.874fd7297b0452e52d1dc8e2b7512ab1.jpg,Pisang,possibly_blurry|low_contrast,review_delete_or_replace,1280,960,170.24,21.41,6.70
train,data_output\yolo_roboflow_only\images\train\photo_2_2023-05-03_21-51-45_jpg.rf.bcab7da62f63c5379b562fc3c0e39a19.jpg,Pisang,possibly_blurry|low_contrast,review_delete_or_replace,960,1280,162.72,21.92,9.45
train,data_output\yolo_roboflow_only\images\train\photo_7_2023-05-03_21-51-45_jpg.rf.31d22adab5c6af15ffcfdb27a1817740.jpg,Pisang,possibly_blurry|low_contrast,review_delete_or_replace,960,1280,166.94,21.94,5.76
train,data_output\yolo_roboflow_only\images\train\photo_9_2023-05-03_21-51-45_jpg.rf.3b19b8d00869c822cfd0cd496cc50422.jpg,Pisang,possibly_blurry,review_delete_or_replace,960,1280,168.24,24.58,7.13
train,data_output\yolo_roboflow_only\images\train\photo_jpg.rf.3cf999713e23eb79ca58017cac0b938f.jpg,Tempe Goreng,possibly_blurry,review_delete_or_replace,1200,630,143.42,36.87,14.47
train,data_output\yolo_roboflow_only\images\train\picture-1463146803_jpg.rf.d888f7d6dbed47da362e3e591643e520.jpg,Nasi Goreng|Telur Goreng,possibly_blurry,review_delete_or_replace,4128,3096,150.35,54.72,32.76
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_bakso_0010_bakso_(1).jpg,Bakso,possibly_blurry,review_delete_or_replace,962,725,174.01,43.75,58.11
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_bakso_0011_bakso_(42).jpg,Bakso,possibly_blurry,review_delete_or_replace,2560,1708,175.33,61.53,6.37
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_bakso_0014_bakso_(60).jpg,Bakso,possibly_blurry,review_delete_or_replace,2400,1350,129.00,68.49,12.26
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_bakso_0023_bakso_(7).jpg,Bakso,possibly_blurry,review_delete_or_replace,8000,6000,136.56,40.70,6.65
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_bakso_0032_bakso_0042.jpg,Bakso,possibly_blurry,review_delete_or_replace,3024,4032,112.60,62.48,45.29
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_bakso_0038_bakso_(28).jpg,Bakso,possibly_blurry,review_delete_or_replace,1200,675,138.79,62.32,45.99
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_bakso_0045_bakso_(15).jpg,Bakso,possibly_blurry,review_delete_or_replace,3264,2448,123.06,58.45,33.02
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_bakso_0097_bakso_(6).png,Bakso,possibly_blurry,review_delete_or_replace,940,620,140.78,48.34,57.67
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_burger_0006_burger_(1).jpg,Burger,possibly_blurry,review_delete_or_replace,1200,1800,116.48,44.93,38.90
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_burger_0039_burger_(48).jpg,Burger,low_resolution,review_delete_or_replace,398,223,161.21,64.97,2291.09
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_burger_0048_burger_0032.jpg,Burger,possibly_blurry,review_delete_or_replace,3744,4407,120.90,63.38,39.23
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_burger_0050_burger_(45).jpg,Burger,possibly_blurry,review_delete_or_replace,2700,1800,174.27,82.17,23.42
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_burger_0076_burger_(63).jpg,Burger,too_bright,review_delete_or_replace,800,400,229.09,51.87,241.43
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_Ikan_goreang_0017_ikan_goreng54.jpg,Ikan Goreng,low_resolution,review_delete_or_replace,400,223,145.41,50.90,1806.77
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_mie_goreng_0045_mie_goreng_0053.jpg,Mie Goreng,possibly_blurry,review_delete_or_replace,3060,4080,109.95,53.21,54.89
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0005_nanas_(27).jpg,Nanas,possibly_blurry,review_delete_or_replace,724,483,112.22,73.61,53.58
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0009_nanas_(60).jpg,Nanas,possibly_blurry,review_delete_or_replace,1200,800,121.54,39.71,19.36
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0012_nanas_(44).jpg,Nanas,possibly_blurry|low_contrast|too_bright,review_delete_or_replace,1200,901,233.67,21.89,8.61
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0013_nanas_(3).jpg,Nanas,low_contrast,review_delete_or_replace,360,360,206.76,19.46,168.29
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0015_nanas_(12).jpg,Nanas,too_bright,review_delete_or_replace,1024,1024,235.17,37.16,174.66
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0016_nanas_(3).png,Nanas,too_bright,review_delete_or_replace,900,900,226.31,38.16,120.29
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0017_nanas_(61).jpg,Nanas,possibly_blurry|low_contrast,review_delete_or_replace,800,800,144.89,21.91,23.29
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0018_nanas_(23).jpg,Nanas,too_bright,review_delete_or_replace,333,280,233.30,40.02,1075.49
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0019_nanas_(15).jpg,Nanas,low_resolution,review_delete_or_replace,620,202,188.13,41.39,779.97
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0021_nanas_(66).jpg,Nanas,possibly_blurry,review_delete_or_replace,1080,1080,125.56,49.88,9.19
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0028_nanas_(6).jpg,Nanas,possibly_blurry,review_delete_or_replace,980,653,93.36,53.42,14.02
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0032_nanas_(68).jpg,Nanas,possibly_blurry,review_delete_or_replace,1080,1080,155.81,40.80,47.39
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0037_nanas_(4).png,Nanas,too_bright,review_delete_or_replace,900,526,220.65,43.27,884.15
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0045_nanas_(22).jpg,Nanas,too_bright,review_delete_or_replace,700,700,226.24,41.10,74.59
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0048_nanas_(58).jpg,Nanas,possibly_blurry,review_delete_or_replace,1200,784,140.09,44.75,32.82
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0051_nanas_(34).jpg,Nanas,too_bright,review_delete_or_replace,626,626,232.01,46.96,444.83
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0053_nanas_(8).jpg,Nanas,possibly_blurry,review_delete_or_replace,1200,1798,183.92,59.79,23.87
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0054_nanas_(69).jpg,Nanas,possibly_blurry,review_delete_or_replace,800,800,154.67,50.81,29.39
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0055_nanas_(54).jpg,Nanas,possibly_blurry|low_contrast,review_delete_or_replace,1280,857,167.13,20.98,19.85
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nanas_0060_nanas_(19).jpg,Nanas,possibly_blurry,review_delete_or_replace,1200,1800,141.76,59.89,49.19
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nasi_goreng_0022_nasi_goreng_0038.jpg,Nasi Goreng,possibly_blurry,review_delete_or_replace,2604,4624,97.72,62.38,54.73
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nasi_goreng_0023_nasi_goreng_0011.jpg,Nasi Goreng,possibly_blurry,review_delete_or_replace,1080,1920,101.47,58.46,38.94
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_nasi_putih_0007_nasi_putih_(101).jpg,Nasi Putih,possibly_blurry,review_delete_or_replace,5387,3592,164.64,54.28,8.65
